TIMESTAMP        work2-RQ         work2-RD         work2-WR         
636.000000        0.000000          0.000000          0.000000         
647.000000        0.000000          0.000000          0.000000         
657.000000        0.000000          0.000000          0.000000         
667.000000        0.000000          0.000000          0.000000         
678.000000        0.000000          0.000000          0.000000         
688.000000        0.000000          0.000000          0.000000         
698.000000        0.000000          0.000000          0.000000         
708.000000        0.000000          0.000000          0.000000         
719.000000        0.000000          0.000000          0.000000         
729.000000        0.000000          0.000000          0.000000         
739.000000        0.000000          0.000000          0.000000         
749.000000        0.000000          0.000000          0.000000         
760.000000        0.000000          0.000000          0.000000         
770.000000        0.000000          0.000000          0.000000         
780.000000        0.000000          0.000000          0.000000         
790.000000        0.000000          0.000000          0.000000         
801.000000        0.000000          0.000000          0.000000         
811.000000        0.000000          0.000000          0.000000         
821.000000        0.000000          0.000000          0.000000         
832.000000        0.000000          0.000000          0.000000         
842.000000        0.000000          0.000000          0.000000         
852.000000        0.000000          0.000000          0.000000         
862.000000        0.000000          0.000000          0.000000         
873.000000        0.000000          0.000000          0.000000         
883.000000        0.000000          0.000000          0.000000         
893.000000        0.000000          0.000000          0.000000         
903.000000        0.000000          0.000000          0.000000         
914.000000        0.000000          0.000000          0.000000         
924.000000        0.000000          0.000000          0.000000         
934.000000        0.000000          0.000000          0.000000         
945.000000        0.000000          0.000000          0.000000         
955.000000        0.000000          0.000000          0.000000         
965.000000        0.000000          0.000000          0.000000         
975.000000        0.000000          0.000000          0.000000         
986.000000        0.000000          0.000000          0.000000         
996.000000        0.000000          0.000000          0.000000         
1006.000000       0.000000          0.000000          0.000000         
1016.000000       0.000000          0.000000          0.000000         
1027.000000       0.000000          0.000000          0.000000         
1037.000000       0.000000          0.000000          0.000000         
1047.000000       0.000000          0.000000          0.000000         
1057.000000       0.000000          0.000000          0.000000         
1068.000000       0.000000          0.000000          0.000000         
1078.000000       0.000000          0.000000          0.000000         
1088.000000       0.000000          0.000000          0.000000         
1099.000000       0.000000          0.000000          0.000000         
1109.000000       0.000000          0.000000          0.000000         
1119.000000       0.000000          0.000000          0.000000         
1129.000000       0.000000          0.000000          0.000000         
1140.000000       0.000000          0.000000          0.000000         
1150.000000       0.000000          0.000000          0.000000         
1160.000000       0.000000          0.000000          0.000000         
1170.000000       0.000000          0.000000          0.000000         
1181.000000       0.000000          0.000000          0.000000         
1191.000000       0.000000          0.000000          0.000000         
1201.000000       0.000000          0.000000          0.000000         
1212.000000       0.000000          0.000000          0.000000         
1222.000000       0.000000          0.000000          0.000000         
1232.000000       0.000000          0.000000          0.000000         
1242.000000       0.000000          0.000000          0.000000         
1253.000000       0.000000          0.000000          0.000000         
1263.000000       0.000000          0.000000          0.000000         
1273.000000       0.000000          0.000000          0.000000         
1283.000000       0.000000          0.000000          0.000000         
1294.000000       0.000000          0.000000          0.000000         
1304.000000       0.000000          0.000000          0.000000         
1314.000000       0.000000          0.000000          0.000000         
1325.000000       0.000000          0.000000          0.000000         
1335.000000       0.000000          0.000000          0.000000         
1345.000000       0.000000          0.000000          0.000000         
1355.000000       0.000000          0.000000          0.000000         
1366.000000       0.000000          0.000000          0.000000         
1376.000000       0.000000          0.000000          0.000000         
1386.000000       0.000000          0.000000          0.000000         
1396.000000       0.000000          0.000000          0.000000         
1407.000000       0.000000          0.000000          0.000000         
1417.000000       0.000000          0.000000          0.000000         
1427.000000       0.000000          0.000000          0.000000         
1438.000000       0.000000          0.000000          0.000000         
1448.000000       0.000000          0.000000          0.000000         
1458.000000       0.000000          0.000000          0.000000         
1468.000000       0.000000          0.000000          0.000000         
1479.000000       0.000000          0.000000          0.000000         
1489.000000       0.000000          0.000000          0.000000         
1499.000000       0.000000          0.000000          0.000000         
1509.000000       0.000000          0.000000          0.000000         
1520.000000       0.000000          0.000000          0.000000         
1530.000000       0.000000          0.000000          0.000000         
1540.000000       0.000000          0.000000          0.000000         
1551.000000       0.000000          0.000000          0.000000         
1561.000000       0.000000          0.000000          0.000000         
1571.000000       0.000000          0.000000          0.000000         
1581.000000       0.000000          0.000000          0.000000         
1592.000000       0.000000          0.000000          0.000000         
1602.000000       0.000000          0.000000          0.000000         
1612.000000       0.000000          0.000000          0.000000         
1622.000000       0.000000          0.000000          0.000000         
1633.000000       0.000000          0.000000          0.000000         
1643.000000       0.000000          0.000000          0.000000         
1653.000000       0.000000          0.000000          0.000000         
1664.000000       0.000000          0.000000          0.000000         
1674.000000       0.000000          0.000000          0.000000         
1684.000000       0.000000          0.000000          0.000000         
1694.000000       0.000000          0.000000          0.000000         
1705.000000       0.000000          0.000000          0.000000         
1715.000000       0.000000          0.000000          0.000000         
1725.000000       0.000000          0.000000          0.000000         
1735.000000       0.000000          0.000000          0.000000         
1746.000000       0.000000          0.000000          0.000000         
1756.000000       0.000000          0.000000          0.000000         
1766.000000       0.000000          0.000000          0.000000         
1776.000000       0.000000          0.000000          0.000000         
1787.000000       0.000000          0.000000          0.000000         
1797.000000       0.000000          0.000000          0.000000         
1807.000000       0.000000          0.000000          0.000000         
1818.000000       0.000000          0.000000          0.000000         
1828.000000       0.000000          0.000000          0.000000         
1838.000000       0.000000          0.000000          0.000000         
1848.000000       0.000000          0.000000          0.000000         
1859.000000       0.000000          0.000000          0.000000         
1869.000000       0.000000          0.000000          0.000000         
1879.000000       0.000000          0.000000          0.000000         
1890.000000       0.000000          0.000000          0.000000         
1900.000000       0.000000          0.000000          0.000000         
1910.000000       0.000000          0.000000          0.000000         
1920.000000       0.000000          0.000000          0.000000         
1931.000000       0.000000          0.000000          0.000000         
1941.000000       0.000000          0.000000          0.000000         
1951.000000       0.000000          0.000000          0.000000         
